subj,age,gender,handed,block,cond,setsize,rt,resp,acc,exp
10,23,F,R,Animals,between,2,0.3826935,j,1,exp3
10,23,F,R,Animals,within,2,0.5540441,j,1,exp3
10,23,F,R,Animals,within,2,0.3501703,j,1,exp3
10,23,F,R,Animals,within,2,0.365025,j,1,exp3
10,23,F,R,Animals,between,2,0.3416374,j,1,exp3
10,23,F,R,Animals,between,2,0.3738984,j,1,exp3
10,23,F,R,Animals,between,2,0.3849993,j,1,exp3
10,23,F,R,Animals,within,2,0.3756087,j,1,exp3
10,23,F,R,Animals,within,2,0.3315269,j,1,exp3
10,23,F,R,Animals,within,2,0.4296486,j,1,exp3
10,23,F,R,Animals,between,2,1.7405829,j,1,exp3
10,23,F,R,Animals,between,2,0.5321787,j,1,exp3
10,23,F,R,Animals,within,2,0.638133,j,1,exp3
10,23,F,R,Animals,within,2,0.4924896,j,1,exp3
10,23,F,R,Animals,between,2,0.4595148,j,1,exp3
10,23,F,R,Animals,within,2,0.5131378,j,1,exp3
10,23,F,R,Animals,between,2,0.4561379,j,1,exp3
10,23,F,R,Animals,between,2,0.4521099,j,1,exp3
10,23,F,R,Animals,between,2,0.372614,j,1,exp3
10,23,F,R,Animals,within,2,0.4363681,j,1,exp3
10,23,F,R,Animals,within,4,0.5348912,j,1,exp3
10,23,F,R,Animals,within,4,0.5136018,j,1,exp3
10,23,F,R,Animals,between,4,0.4699528,j,1,exp3
10,23,F,R,Animals,within,4,0.4277675,j,1,exp3
10,23,F,R,Animals,within,4,0.5822485,j,1,exp3
10,23,F,R,Animals,within,4,0.3618223,j,1,exp3
10,23,F,R,Animals,between,4,0.3627052,j,1,exp3
10,23,F,R,Animals,between,4,0.3922193,j,1,exp3
10,23,F,R,Animals,between,4,0.3895249,j,1,exp3
10,23,F,R,Animals,between,4,0.3858378,j,1,exp3
10,23,F,R,Animals,between,4,0.4777009,j,1,exp3
10,23,F,R,Animals,between,4,0.5529054,j,1,exp3
10,23,F,R,Animals,between,4,0.4783355,j,1,exp3
10,23,F,R,Animals,within,4,0.5654761,j,1,exp3
10,23,F,R,Animals,between,4,0.4134994,j,1,exp3
10,23,F,R,Animals,between,4,0.4962309,j,1,exp3
10,23,F,R,Animals,within,4,0.5876266,j,1,exp3
10,23,F,R,Animals,within,4,0.54418,j,1,exp3
10,23,F,R,Animals,within,4,0.4930475,j,1,exp3
10,23,F,R,Animals,within,4,0.5632606,j,1,exp3
10,23,F,R,Animals,within,4,0.5112798,j,1,exp3
10,23,F,R,Animals,between,4,0.438435,j,1,exp3
10,23,F,R,Animals,within,4,0.4696039,j,1,exp3
10,23,F,R,Animals,between,4,0.4374627,j,1,exp3
10,23,F,R,Animals,within,4,0.7826712,j,1,exp3
10,23,F,R,Animals,between,4,0.5331534,j,1,exp3
10,23,F,R,Animals,between,4,0.4727572,j,1,exp3
10,23,F,R,Animals,between,4,0.4590641,j,1,exp3
10,23,F,R,Animals,between,4,0.5793534,j,1,exp3
10,23,F,R,Animals,between,4,0.5568596,j,1,exp3
10,23,F,R,Animals,within,4,0.5399405,j,1,exp3
10,23,F,R,Animals,within,4,0.6510073,j,1,exp3
10,23,F,R,Animals,between,4,0.5143849,j,1,exp3
10,23,F,R,Animals,between,4,0.4049544,j,1,exp3
10,23,F,R,Animals,within,4,0.5597668,j,1,exp3
10,23,F,R,Animals,between,4,0.4354604,j,1,exp3
10,23,F,R,Animals,within,4,0.4942706,j,1,exp3
10,23,F,R,Animals,within,4,0.5023096,j,1,exp3
10,23,F,R,Animals,between,4,0.4793826,j,1,exp3
10,23,F,R,Animals,within,4,0.5341468,j,1,exp3
10,23,F,R,Animals,within,4,0.514076,j,1,exp3
10,23,F,R,Animals,between,4,0.4267999,j,1,exp3
10,23,F,R,Animals,within,4,0.4765296,j,1,exp3
10,23,F,R,Animals,within,4,0.5929951,j,1,exp3
10,23,F,R,Animals,between,4,0.403527,j,1,exp3
10,23,F,R,Animals,between,4,0.446903,j,1,exp3
10,23,F,R,Animals,within,4,0.4717076,j,1,exp3
10,23,F,R,Objects,within,4,0.4837787,j,1,exp3
10,23,F,R,Objects,between,4,0.4750027,j,1,exp3
10,23,F,R,Objects,within,4,0.4980379,j,1,exp3
10,23,F,R,Objects,between,4,0.461763,j,1,exp3
10,23,F,R,Objects,between,4,0.4795091,j,1,exp3
10,23,F,R,Objects,between,4,0.3818022,j,1,exp3
10,23,F,R,Objects,within,4,0.596481,j,1,exp3
10,23,F,R,Objects,within,4,0.561042,j,1,exp3
10,23,F,R,Objects,within,4,0.4215058,j,1,exp3
10,23,F,R,Objects,within,4,0.5150776,j,1,exp3
10,23,F,R,Objects,within,4,0.4660952,j,1,exp3
10,23,F,R,Objects,between,4,0.4626856,j,1,exp3
10,23,F,R,Objects,between,4,0.3861063,j,1,exp3
10,23,F,R,Objects,between,4,0.3977341,j,1,exp3
10,23,F,R,Objects,within,4,0.3691122,j,1,exp3
10,23,F,R,Objects,within,4,0.5340681,j,1,exp3
10,23,F,R,Objects,between,4,0.6367074,j,1,exp3
10,23,F,R,Objects,between,4,0.5053593,j,1,exp3
10,23,F,R,Objects,between,4,0.4746429,j,1,exp3
10,23,F,R,Objects,between,4,0.4382292,j,1,exp3
10,23,F,R,Objects,within,4,0.4945598,j,1,exp3
10,23,F,R,Objects,between,4,0.45753,j,1,exp3
10,23,F,R,Objects,between,4,0.4539067,j,1,exp3
10,23,F,R,Objects,within,4,0.4932292,j,1,exp3
10,23,F,R,Objects,within,4,0.3967714,j,1,exp3
10,23,F,R,Objects,within,4,0.5065589,j,1,exp3
10,23,F,R,Objects,between,4,0.3724886,j,1,exp3
10,23,F,R,Objects,between,4,0.3242816,j,1,exp3
10,23,F,R,Objects,between,4,0.4273172,j,1,exp3
10,23,F,R,Objects,between,4,0.3431584,j,1,exp3
10,23,F,R,Objects,within,4,0.2829277,j,1,exp3
10,23,F,R,Objects,between,4,0.3454512,j,1,exp3
10,23,F,R,Objects,within,4,0.5462826,j,1,exp3
10,23,F,R,Objects,within,4,0.4059032,j,1,exp3
10,23,F,R,Objects,between,4,0.474107,j,1,exp3
10,23,F,R,Objects,within,4,0.5366047,j,1,exp3
10,23,F,R,Objects,between,4,0.436082,j,1,exp3
10,23,F,R,Objects,within,4,0.4692099,j,1,exp3
10,23,F,R,Objects,between,4,0.4498209,j,1,exp3
10,23,F,R,Objects,within,4,0.4188828,j,1,exp3
10,23,F,R,Objects,within,4,0.4079817,j,1,exp3
10,23,F,R,Objects,within,4,0.4135878,j,1,exp3
10,23,F,R,Objects,between,4,0.5125381,j,1,exp3
10,23,F,R,Objects,within,4,0.5393564,j,1,exp3
10,23,F,R,Objects,within,4,0.4466405,j,1,exp3
10,23,F,R,Objects,between,4,0.458836,j,1,exp3
10,23,F,R,Objects,between,4,0.441072,j,1,exp3
10,23,F,R,Objects,within,4,0.4967664,j,1,exp3
10,23,F,R,Objects,between,1,0.5318884,j,1,exp3
10,23,F,R,Objects,within,1,0.5592122,j,1,exp3
10,23,F,R,Objects,within,1,0.4310295,j,1,exp3
10,23,F,R,Objects,between,1,0.3906764,j,1,exp3
10,23,F,R,Objects,within,1,0.4656731,j,1,exp3
10,23,F,R,Objects,within,1,0.324517,j,1,exp3
10,23,F,R,Objects,between,1,0.4992674,j,1,exp3
10,23,F,R,Objects,between,1,0.3867452,j,1,exp3
10,23,F,R,Objects,between,1,0.4220672,j,1,exp3
10,23,F,R,Objects,within,1,0.5121841,j,1,exp3
10,23,F,R,Objects,within,1,0.5076634,j,1,exp3
10,23,F,R,Objects,within,1,0.4541392,j,1,exp3
10,23,F,R,Objects,between,1,0.4680104,j,1,exp3
10,23,F,R,Objects,within,1,0.3711867,j,1,exp3
10,23,F,R,Objects,within,1,0.3703626,j,1,exp3
10,23,F,R,Objects,within,1,0.5066137,j,1,exp3
10,23,F,R,Objects,between,1,0.4299302,j,1,exp3
10,23,F,R,Objects,between,1,0.4360821,j,1,exp3
10,23,F,R,Objects,within,1,0.4361952,j,1,exp3
10,23,F,R,Objects,between,1,0.4580502,j,1,exp3
10,23,F,R,Objects,between,1,0.4242501,j,1,exp3
10,23,F,R,Objects,between,1,0.3602423,j,1,exp3
10,23,F,R,Objects,within,1,0.4348996,j,1,exp3
10,23,F,R,Objects,within,1,0.4743135,j,1,exp3
10,23,F,R,Objects,between,1,0.3419986,j,1,exp3
10,23,F,R,Objects,within,1,0.3916534,j,1,exp3
10,23,F,R,Objects,between,1,0.377175,j,1,exp3
10,23,F,R,Objects,within,1,0.353679,j,1,exp3
10,23,F,R,Objects,within,1,0.3885324,j,1,exp3
10,23,F,R,Objects,between,1,0.2959687,j,1,exp3
10,23,F,R,Objects,within,1,0.3148349,j,1,exp3
10,23,F,R,Objects,within,1,0.3401391,j,1,exp3
10,23,F,R,Objects,between,1,0.3247595,j,1,exp3
10,23,F,R,Objects,between,1,0.3394859,j,1,exp3
10,23,F,R,Objects,between,1,0.3423586,j,1,exp3
10,23,F,R,Objects,between,1,0.4484371,j,1,exp3
10,23,F,R,Objects,between,1,0.4174766,j,1,exp3
10,23,F,R,Objects,within,1,0.3774711,j,1,exp3
10,23,F,R,Objects,within,1,0.369319,j,1,exp3
10,23,F,R,Objects,between,1,0.3286589,j,1,exp3
10,23,F,R,Objects,within,1,0.4489991,j,1,exp3
10,23,F,R,Objects,within,1,0.3370851,j,1,exp3
10,23,F,R,Objects,between,1,0.5170822,j,1,exp3
10,23,F,R,Objects,between,1,0.4031875,j,1,exp3
10,23,F,R,Objects,between,1,0.3391746,j,1,exp3
10,23,F,R,Animals,within,1,0.4363467,j,1,exp3
10,23,F,R,Animals,between,1,0.3736611,j,1,exp3
10,23,F,R,Animals,within,1,0.3988528,j,1,exp3
10,23,F,R,Animals,between,1,0.3828598,j,1,exp3
10,23,F,R,Animals,within,1,0.3584073,j,1,exp3
10,23,F,R,Animals,within,1,0.3598516,j,1,exp3
10,23,F,R,Animals,within,1,0.3565968,j,1,exp3
10,23,F,R,Animals,between,1,1.6485408,j,1,exp3
10,23,F,R,Animals,within,1,0.5991878,j,1,exp3
10,23,F,R,Animals,between,1,0.4241268,j,1,exp3
10,23,F,R,Animals,between,1,0.3662883,j,1,exp3
10,23,F,R,Animals,within,1,0.4751121,j,1,exp3
10,23,F,R,Animals,within,1,0.3835135,j,1,exp3
10,23,F,R,Animals,within,1,0.3761537,j,1,exp3
10,23,F,R,Animals,within,1,0.4363271,j,1,exp3
10,23,F,R,Animals,between,1,0.394447,j,1,exp3
10,23,F,R,Animals,within,1,0.4022165,j,1,exp3
10,23,F,R,Animals,between,1,0.397152,j,1,exp3
10,23,F,R,Animals,within,1,0.3893467,j,1,exp3
10,23,F,R,Animals,between,1,0.4417186,j,1,exp3
10,23,F,R,Animals,within,1,0.360482,j,1,exp3
10,23,F,R,Animals,within,1,0.4407548,j,1,exp3
10,23,F,R,Animals,within,1,0.4286724,j,1,exp3
10,23,F,R,Animals,between,1,0.4881167,j,1,exp3
10,23,F,R,Animals,within,1,0.4642493,j,1,exp3
10,23,F,R,Animals,between,1,0.8284932,j,1,exp3
10,23,F,R,Animals,within,1,0.5040767,j,1,exp3
10,23,F,R,Animals,between,1,0.4762465,j,1,exp3
10,23,F,R,Animals,between,1,0.4442265,j,1,exp3
10,23,F,R,Animals,between,1,0.367661,j,1,exp3
10,23,F,R,Animals,between,1,0.3540185,j,1,exp3
10,23,F,R,Animals,between,1,0.3701804,j,1,exp3
10,23,F,R,Animals,between,1,0.481057,j,1,exp3
10,23,F,R,Animals,within,1,0.4446667,j,1,exp3
10,23,F,R,Animals,between,1,0.3480082,j,1,exp3
10,23,F,R,Animals,between,1,0.4787042,j,1,exp3
10,23,F,R,Animals,within,1,0.4620402,j,1,exp3
10,23,F,R,Animals,within,1,0.4163269,j,1,exp3
10,23,F,R,Animals,between,1,0.4964139,j,1,exp3
10,23,F,R,Animals,within,1,0.4189988,j,1,exp3
10,23,F,R,Animals,within,1,0.4069443,j,1,exp3
10,23,F,R,Animals,between,1,0.4064858,j,1,exp3
10,23,F,R,Animals,between,1,0.3985238,j,1,exp3
10,23,F,R,Animals,within,1,0.4636486,j,1,exp3
10,23,F,R,Animals,between,1,0.5184256,j,1,exp3
10,23,F,R,Animals,within,1,0.4766006,j,1,exp3
10,23,F,R,Animals,between,1,0.3926066,j,1,exp3
10,23,F,R,Animals,between,1,0.4050479,j,1,exp3
10,23,F,R,Animals,within,8,0.5352236,j,1,exp3
10,23,F,R,Animals,between,8,0.4602983,j,1,exp3
10,23,F,R,Animals,between,8,0.4510242,j,1,exp3
10,23,F,R,Animals,between,8,0.3836048,j,1,exp3
10,23,F,R,Animals,within,8,0.447774,j,1,exp3
10,23,F,R,Animals,within,8,0.4901157,j,1,exp3
10,23,F,R,Animals,within,8,0.5183718,j,1,exp3
10,23,F,R,Animals,between,8,0.3538731,j,1,exp3
10,23,F,R,Animals,within,8,0.5569314,j,1,exp3
10,23,F,R,Animals,within,8,0.5668207,j,1,exp3
10,23,F,R,Animals,within,8,0.5629879,j,1,exp3
10,23,F,R,Animals,between,8,0.4311833,j,1,exp3
10,23,F,R,Animals,between,8,0.4314173,j,1,exp3
10,23,F,R,Animals,between,8,0.4167822,j,1,exp3
10,23,F,R,Animals,between,8,0.385334,j,1,exp3
10,23,F,R,Animals,within,8,0.4857321,j,1,exp3
10,23,F,R,Animals,between,8,0.3629509,j,1,exp3
10,23,F,R,Animals,within,8,0.5459966,j,1,exp3
10,23,F,R,Animals,between,8,0.5655152,j,1,exp3
10,23,F,R,Animals,within,8,0.5255939,j,1,exp3
10,23,F,R,Animals,between,8,0.4900721,j,1,exp3
10,23,F,R,Animals,within,8,0.6632158,j,1,exp3
10,23,F,R,Animals,between,8,0.5105823,j,1,exp3
10,23,F,R,Animals,between,8,0.4871901,j,1,exp3
10,23,F,R,Animals,between,8,0.399336,j,1,exp3
10,23,F,R,Animals,between,8,0.4355608,j,1,exp3
10,23,F,R,Animals,within,8,0.6730552,j,1,exp3
10,23,F,R,Animals,within,8,0.6334557,j,1,exp3
10,23,F,R,Animals,between,8,0.4810867,j,1,exp3
10,23,F,R,Animals,within,8,0.5481872,j,1,exp3
10,23,F,R,Animals,within,8,0.4584877,j,1,exp3
10,23,F,R,Animals,between,8,0.4266916,j,1,exp3
10,23,F,R,Animals,within,8,0.5418841,j,1,exp3
10,23,F,R,Animals,within,8,0.5505397,j,1,exp3
10,23,F,R,Animals,between,8,0.5846808,j,1,exp3
10,23,F,R,Animals,between,8,0.4928744,j,1,exp3
10,23,F,R,Animals,within,8,0.5689389,j,1,exp3
10,23,F,R,Animals,within,8,0.4290912,j,1,exp3
10,23,F,R,Animals,between,8,0.4298239,j,1,exp3
10,23,F,R,Animals,within,8,0.4459946,j,1,exp3
10,23,F,R,Animals,within,8,0.4886895,j,1,exp3
10,23,F,R,Animals,between,8,0.4830675,j,1,exp3
10,23,F,R,Animals,within,8,0.5233316,j,1,exp3
10,23,F,R,Animals,between,8,0.4275846,j,1,exp3
10,23,F,R,Animals,within,8,0.5044913,j,1,exp3
10,23,F,R,Animals,between,8,0.4508882,j,1,exp3
10,23,F,R,Animals,between,8,0.4502279,j,1,exp3
10,23,F,R,Objects,between,8,0.5177966,j,1,exp3
10,23,F,R,Objects,between,8,0.4859924,j,1,exp3
10,23,F,R,Objects,between,8,0.4151352,j,1,exp3
10,23,F,R,Objects,between,8,0.423087,j,1,exp3
10,23,F,R,Objects,between,8,0.325357,j,1,exp3
10,23,F,R,Objects,between,8,0.4603909,j,1,exp3
10,23,F,R,Objects,within,8,0.4185919,j,1,exp3
10,23,F,R,Objects,between,8,0.5308922,j,1,exp3
10,23,F,R,Objects,within,8,0.4852511,j,1,exp3
10,23,F,R,Objects,between,8,0.4053198,j,1,exp3
10,23,F,R,Objects,within,8,0.4665102,j,1,exp3
10,23,F,R,Objects,between,8,0.4188054,j,1,exp3
10,23,F,R,Objects,within,8,1.5740179,j,1,exp3
10,23,F,R,Objects,within,8,0.9298455,j,1,exp3
10,23,F,R,Objects,within,8,0.4950466,j,1,exp3
10,23,F,R,Objects,within,8,0.5275143,j,1,exp3
10,23,F,R,Objects,between,8,0.6044924,j,1,exp3
10,23,F,R,Objects,within,8,0.4890391,j,1,exp3
10,23,F,R,Objects,between,8,0.4417574,j,1,exp3
10,23,F,R,Objects,between,8,0.4298927,j,1,exp3
10,23,F,R,Objects,between,8,0.4421325,j,1,exp3
10,23,F,R,Objects,within,8,0.5635449,j,1,exp3
10,23,F,R,Objects,between,8,0.4259818,j,1,exp3
10,23,F,R,Objects,within,8,0.4051022,j,1,exp3
10,23,F,R,Objects,within,8,0.4490126,j,1,exp3
10,23,F,R,Objects,within,8,0.5057836,j,1,exp3
10,23,F,R,Objects,within,8,0.4382431,j,1,exp3
10,23,F,R,Objects,within,8,0.4106682,j,1,exp3
10,23,F,R,Objects,between,8,0.5154508,j,1,exp3
10,23,F,R,Objects,within,8,0.4631644,j,1,exp3
10,23,F,R,Objects,within,8,0.4306235,j,1,exp3
10,23,F,R,Objects,within,8,0.5096162,j,1,exp3
10,23,F,R,Objects,within,8,0.4585322,j,1,exp3
10,23,F,R,Objects,within,8,0.6341529,j,1,exp3
10,23,F,R,Objects,between,8,0.5117767,j,1,exp3
10,23,F,R,Objects,within,8,0.5749933,j,1,exp3
10,23,F,R,Objects,within,8,0.4742215,j,1,exp3
10,23,F,R,Objects,between,8,0.5336577,j,1,exp3
10,23,F,R,Objects,between,8,0.4453818,j,1,exp3
10,23,F,R,Objects,between,8,0.5806412,j,1,exp3
10,23,F,R,Objects,within,8,0.4670014,j,1,exp3
10,23,F,R,Objects,between,8,0.376269,j,1,exp3
10,23,F,R,Objects,between,8,0.4678184,j,1,exp3
10,23,F,R,Objects,between,8,0.3841313,j,1,exp3
10,23,F,R,Objects,between,8,0.4290588,j,1,exp3
10,23,F,R,Objects,between,8,0.3810825,j,1,exp3
10,23,F,R,Objects,within,8,0.490063,j,1,exp3
10,23,F,R,Objects,within,8,0.4732448,j,1,exp3
11,21,F,R,Objects,between,4,0.4412681,j,1,exp3
11,21,F,R,Objects,within,4,0.3675179,j,1,exp3
11,21,F,R,Objects,between,4,0.3909207,j,1,exp3
11,21,F,R,Objects,between,4,0.3969651,j,1,exp3
11,21,F,R,Objects,between,4,0.297477,j,1,exp3
11,21,F,R,Objects,within,4,0.5723596,j,1,exp3
11,21,F,R,Objects,within,4,0.7744493,j,1,exp3
11,21,F,R,Objects,between,4,0.2920625,j,1,exp3
11,21,F,R,Objects,within,4,0.5962512,j,1,exp3
11,21,F,R,Objects,within,4,0.2943605,j,1,exp3
11,21,F,R,Objects,within,4,0.4309392,j,1,exp3
11,21,F,R,Objects,within,4,0.509696,j,1,exp3
11,21,F,R,Objects,within,4,0.3707102,j,1,exp3
11,21,F,R,Objects,between,4,0.4458614,j,1,exp3
11,21,F,R,Objects,within,4,0.4022588,j,1,exp3
11,21,F,R,Objects,within,4,0.5101071,j,1,exp3
11,21,F,R,Objects,between,4,0.4058064,j,1,exp3
11,21,F,R,Objects,between,4,0.8055808,j,1,exp3
11,21,F,R,Objects,between,4,0.5527921,j,1,exp3
11,21,F,R,Objects,within,4,0.586619,j,1,exp3
11,21,F,R,Objects,between,4,0.7405157,j,1,exp3
11,21,F,R,Objects,between,4,0.6443034,j,1,exp3
11,21,F,R,Objects,within,4,0.4999415,j,1,exp3
11,21,F,R,Objects,between,4,0.4163258,j,1,exp3
11,21,F,R,Objects,within,4,0.4600251,j,1,exp3
11,21,F,R,Objects,between,4,0.6194215,j,1,exp3
11,21,F,R,Objects,between,4,0.6164302,j,1,exp3
11,21,F,R,Objects,within,4,0.7888094,j,1,exp3
11,21,F,R,Objects,within,4,0.7971614,j,1,exp3
11,21,F,R,Objects,between,4,0.4848243,j,1,exp3
11,21,F,R,Objects,within,4,0.4312856,j,1,exp3
11,21,F,R,Objects,between,4,0.6638997,j,1,exp3
11,21,F,R,Objects,within,4,0.9722996,j,1,exp3
11,21,F,R,Objects,within,4,0.6120623,j,1,exp3
11,21,F,R,Objects,within,4,0.5128818,j,1,exp3
11,21,F,R,Objects,within,4,0.5157735,j,1,exp3
11,21,F,R,Objects,between,4,0.5329013,j,1,exp3
11,21,F,R,Objects,within,4,0.6255243,j,1,exp3
11,21,F,R,Objects,within,4,0.4922724,j,1,exp3
11,21,F,R,Objects,between,4,0.3324648,j,1,exp3
11,21,F,R,Objects,between,4,0.5928215,j,1,exp3
11,21,F,R,Objects,within,4,0.5240208,j,1,exp3
11,21,F,R,Objects,between,4,0.5806844,j,1,exp3
11,21,F,R,Objects,between,4,0.5524498,j,1,exp3
11,21,F,R,Objects,within,4,0.5866057,j,1,exp3
11,21,F,R,Objects,between,4,0.5596121,j,1,exp3
11,21,F,R,Objects,between,4,0.5584763,j,1,exp3
11,21,F,R,Animals,within,4,0.5866361,j,1,exp3
11,21,F,R,Animals,between,4,0.5503181,j,1,exp3
11,21,F,R,Animals,between,4,0.5581573,j,1,exp3
11,21,F,R,Animals,between,4,0.5899081,j,1,exp3
11,21,F,R,Animals,between,4,0.5128379,j,1,exp3
11,21,F,R,Animals,within,4,0.5958757,j,1,exp3
11,21,F,R,Animals,between,4,0.4834541,j,1,exp3
11,21,F,R,Animals,within,4,0.5931947,j,1,exp3
11,21,F,R,Animals,within,4,0.5885819,j,1,exp3
11,21,F,R,Animals,between,4,0.4324437,j,1,exp3
11,21,F,R,Animals,between,4,0.8683006,j,1,exp3
11,21,F,R,Animals,within,4,0.5027956,j,1,exp3
11,21,F,R,Animals,between,4,0.5099771,j,1,exp3
11,21,F,R,Animals,within,4,0.6583168,j,1,exp3
11,21,F,R,Animals,within,4,0.7977564,j,1,exp3
11,21,F,R,Animals,between,4,0.7335315,j,1,exp3
11,21,F,R,Animals,between,4,0.432938,j,1,exp3
11,21,F,R,Animals,between,4,0.463491,j,1,exp3
11,21,F,R,Animals,between,4,0.696673,j,1,exp3
11,21,F,R,Animals,between,4,0.5803127,j,1,exp3
11,21,F,R,Animals,within,4,0.4842057,j,1,exp3
11,21,F,R,Animals,within,4,0.5006428,j,1,exp3
11,21,F,R,Animals,between,4,0.5335268,j,1,exp3
11,21,F,R,Animals,between,4,0.622112,j,1,exp3
11,21,F,R,Animals,within,4,0.4147153,j,1,exp3
11,21,F,R,Animals,between,4,0.4123436,j,1,exp3
11,21,F,R,Animals,within,4,0.5637977,j,1,exp3
11,21,F,R,Animals,within,4,0.4879008,j,1,exp3
11,21,F,R,Animals,within,4,0.5070214,j,1,exp3
11,21,F,R,Animals,between,4,1.5633532,j,1,exp3
11,21,F,R,Animals,within,4,0.6918068,j,1,exp3
11,21,F,R,Animals,within,4,0.7882795,j,1,exp3
11,21,F,R,Animals,within,4,0.560239,j,1,exp3
11,21,F,R,Animals,between,4,0.4537632,j,1,exp3
11,21,F,R,Animals,within,4,0.4489538,j,1,exp3
11,21,F,R,Animals,within,4,0.5800746,j,1,exp3
11,21,F,R,Animals,between,4,0.4480177,j,1,exp3
11,21,F,R,Animals,within,4,0.5837718,j,1,exp3
11,21,F,R,Animals,between,4,0.6111757,j,1,exp3
11,21,F,R,Animals,between,4,0.3838998,j,1,exp3
11,21,F,R,Animals,between,4,0.4588747,j,1,exp3
11,21,F,R,Animals,within,4,0.4908499,j,1,exp3
11,21,F,R,Animals,within,4,0.6533068,j,1,exp3
11,21,F,R,Animals,within,4,0.5799512,j,1,exp3
11,21,F,R,Animals,within,4,0.5395223,j,1,exp3
11,21,F,R,Animals,within,8,0.4174735,j,1,exp3
11,21,F,R,Animals,within,8,0.4772277,j,1,exp3
11,21,F,R,Animals,within,8,0.4545363,j,1,exp3
11,21,F,R,Animals,between,8,0.5781593,j,1,exp3
11,21,F,R,Animals,within,8,0.498033,j,1,exp3
11,21,F,R,Animals,between,8,0.5271424,j,1,exp3
11,21,F,R,Animals,between,8,0.5487271,j,1,exp3
11,21,F,R,Animals,between,8,0.4965328,j,1,exp3
11,21,F,R,Animals,between,8,0.6117692,j,1,exp3
11,21,F,R,Animals,between,8,0.6245356,j,1,exp3
11,21,F,R,Animals,between,8,0.5042012,j,1,exp3
11,21,F,R,Animals,within,8,0.4954849,j,1,exp3
11,21,F,R,Animals,between,8,0.6536128,j,1,exp3
11,21,F,R,Animals,between,8,1.0840649,j,1,exp3
11,21,F,R,Animals,between,8,0.5554651,j,1,exp3
11,21,F,R,Animals,within,8,0.6065405,j,1,exp3
11,21,F,R,Animals,between,8,0.585671,j,1,exp3
11,21,F,R,Animals,within,8,0.5901468,j,1,exp3
11,21,F,R,Animals,between,8,0.5090378,j,1,exp3
11,21,F,R,Animals,between,8,0.6594902,j,1,exp3
11,21,F,R,Animals,within,8,0.4952846,j,1,exp3
11,21,F,R,Animals,within,8,0.5439949,j,1,exp3
11,21,F,R,Animals,within,8,0.5571955,j,1,exp3
11,21,F,R,Animals,within,8,0.4578608,j,1,exp3
11,21,F,R,Animals,between,8,0.4376893,j,1,exp3
11,21,F,R,Animals,within,8,0.4175902,j,1,exp3
11,21,F,R,Animals,within,8,0.4610672,j,1,exp3
11,21,F,R,Animals,between,8,0.4288609,j,1,exp3
11,21,F,R,Animals,between,8,0.4321279,j,1,exp3
11,21,F,R,Animals,between,8,0.3446706,j,1,exp3
11,21,F,R,Animals,within,8,0.4267544,j,1,exp3
11,21,F,R,Animals,within,8,0.8500399,j,1,exp3
11,21,F,R,Animals,within,8,0.5199094,j,1,exp3
11,21,F,R,Animals,within,8,0.3866879,j,1,exp3
11,21,F,R,Animals,within,8,0.458107,j,1,exp3
11,21,F,R,Animals,between,8,0.5681417,j,1,exp3
11,21,F,R,Animals,within,8,0.4117815,j,1,exp3
11,21,F,R,Animals,between,8,0.488067,j,1,exp3
11,21,F,R,Animals,within,8,0.4268892,j,1,exp3
11,21,F,R,Animals,within,8,0.4736395,j,1,exp3
11,21,F,R,Animals,between,8,0.5318799,j,1,exp3
11,21,F,R,Animals,within,8,0.4675365,j,1,exp3
11,21,F,R,Animals,between,8,0.5188727,j,1,exp3
11,21,F,R,Animals,between,8,0.4330702,j,1,exp3
11,21,F,R,Animals,between,8,0.5484516,j,1,exp3
11,21,F,R,Animals,within,8,0.5294329,j,1,exp3
11,21,F,R,Animals,within,8,0.5868155,j,1,exp3
11,21,F,R,Objects,within,8,0.5406769,j,1,exp3
11,21,F,R,Objects,within,8,0.5767564,j,1,exp3
11,21,F,R,Objects,between,8,0.4498577,j,1,exp3
11,21,F,R,Objects,between,8,0.472851,j,1,exp3
11,21,F,R,Objects,within,8,0.4596376,j,1,exp3
11,21,F,R,Objects,within,8,0.6878874,j,1,exp3
11,21,F,R,Objects,within,8,0.4371696,j,1,exp3
11,21,F,R,Objects,between,8,0.498649,j,1,exp3
11,21,F,R,Objects,within,8,0.5226281,j,1,exp3
11,21,F,R,Objects,within,8,0.4779885,j,1,exp3
11,21,F,R,Objects,between,8,0.650005,j,1,exp3
11,21,F,R,Objects,within,8,0.4014311,j,1,exp3
11,21,F,R,Objects,within,8,0.4927769,j,1,exp3
11,21,F,R,Objects,within,8,0.4140026,j,1,exp3
11,21,F,R,Objects,within,8,0.538757,j,1,exp3
11,21,F,R,Objects,within,8,0.5474931,j,1,exp3
11,21,F,R,Objects,within,8,0.7071361,j,1,exp3
11,21,F,R,Objects,between,8,0.4504763,j,1,exp3
11,21,F,R,Objects,between,8,0.4463212,j,1,exp3
11,21,F,R,Objects,between,8,0.4228899,j,1,exp3
11,21,F,R,Objects,between,8,0.4804646,j,1,exp3
11,21,F,R,Objects,between,8,0.4668146,j,1,exp3
11,21,F,R,Objects,between,8,0.4758176,j,1,exp3
11,21,F,R,Objects,between,8,0.5025328,j,1,exp3
11,21,F,R,Objects,between,8,0.5117614,j,1,exp3
