cate,subCate,stimulus,schAns,cond,markCode,dur,acc,markCodeResp,onsetT,rt,resp,setsize,block,subj,age,gender,handed
Animals,hoofed,Stimuli/Animals/hoofed/hoofed_15.jpg,j,between,218,1.8,1,96,283.6337463,0.5420431,j,8,Objects,8,26,F,R
Animals,spider,Stimuli/Animals/spider/spider_07.jpg,j,between,218,1.8,1,96,285.6454286,0.5863501,j,8,Objects,8,26,F,R
Objects,guitar,Stimuli/Objects/guitar/AELECGU15.jpg,f,targ,98,1.8,1,96,287.6555349,0.5482105,f,8,Objects,8,26,F,R
Animals,panthera,Stimuli/Animals/panthera/panthera_17.jpg,j,between,218,2.3,1,96,289.6692377,0.5553486,j,8,Objects,8,26,F,R
Animals,sheep_alpaca,Stimuli/Animals/sheep_alpaca/sheep_12.jpg,j,between,218,1.8,1,96,292.1809887,0.6027409,j,8,Objects,8,26,F,R
Objects,spoon,Stimuli/Objects/spoon/spoonr.jpg,j,within,128,2.3,1,96,294.1930676,0.5347084,j,8,Objects,8,26,F,R
Objects,pitcher,Stimuli/Objects/pitcher/BH lg iced pitcher.jpg,j,within,128,1.8,1,96,296.7048171,0.5549401,j,8,Objects,8,26,F,R
Objects,sofa,Stimuli/Objects/sofa/wilkie-sofa-250h-new-cd.jpg,f,targ,98,1.8,1,96,298.7152108,0.5844953,f,8,Objects,8,26,F,R
Objects,balloon,Stimuli/Objects/balloon/A6balloon.jpg,j,within,128,1.8,1,96,300.7268764,0.5479275,j,8,Objects,8,26,F,R
Objects,bell,Stimuli/Objects/bell/ABELL39.jpg,j,within,128,2.3,1,96,302.7393793,0.495343,j,8,Objects,8,26,F,R
Animals,dog,Stimuli/Animals/dog/dog_08.jpg,j,between,218,2.3,1,96,305.2509632,0.6077387,j,8,Objects,8,26,F,R
Objects,guitar,Stimuli/Objects/guitar/AELECGU15.jpg,f,targ,98,2.3,1,96,307.7609275,0.477826,f,8,Objects,8,26,F,R
Objects,lamp,Stimuli/Objects/lamp/Alamp102.jpg,j,within,128,1.8,1,96,310.2724984,0.5264435,j,8,Objects,8,26,F,R
Animals,suiformes,Stimuli/Animals/suiformes/suiformes_11.jpg,j,between,218,2.3,1,96,312.2843518,0.4504266,j,8,Objects,8,26,F,R
Animals,dog,Stimuli/Animals/dog/dog_06.jpg,j,between,218,2.3,1,96,314.7951433,0.4997836,j,8,Objects,8,26,F,R
Animals,procyon_civet,Stimuli/Animals/procyon_civet/procyon_06.jpg,j,between,218,2.3,1,96,317.3061733,0.4525586,j,8,Objects,8,26,F,R
Objects,hat,Stimuli/Objects/hat/AYELLHAT.jpg,j,within,128,1.8,1,96,319.8190042,0.4837232,j,8,Objects,8,26,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_15.jpg,j,between,218,1.8,1,96,321.8310017,0.4559173,j,8,Objects,8,26,F,R
Animals,marine,Stimuli/Animals/marine/marine_17.jpg,j,between,218,1.8,1,96,323.8433076,0.5065895,j,8,Objects,8,26,F,R
Objects,abacus,Stimuli/Objects/abacus/568eur6.jpg,j,within,128,2.3,1,96,325.8559316,0.5497758,j,8,Objects,8,26,F,R
Objects,ringbinder,Stimuli/Objects/ringbinder/SI747374-m.jpg,f,targ,98,2.3,1,96,328.3661779,0.579592,f,8,Objects,8,26,F,R
Objects,camcorder,Stimuli/Objects/camcorder/Sony-DCR-SR1000-camcorder[4]1.jpg,j,within,128,2.3,1,96,330.8783681,0.5314654,j,8,Objects,8,26,F,R
Animals,beast,Stimuli/Animals/beast/beast_12.jpg,j,between,218,1.8,1,96,333.388097,0.5416032,j,8,Objects,8,26,F,R
Objects,motorcycle,Stimuli/Objects/motorcycle/motorcycle33.jpg,j,within,128,2.3,1,96,335.4008756,0.5009038,j,8,Objects,8,26,F,R
Objects,boot,Stimuli/Objects/boot/15860784.thl.jpg,j,within,128,2.3,1,96,337.9128627,0.5288339,j,8,Objects,8,26,F,R
Objects,phone,Stimuli/Objects/phone/8081131.thl.jpg,j,within,128,2.3,1,96,340.4251245,0.5206164,j,8,Objects,8,26,F,R
Objects,sofa,Stimuli/Objects/sofa/wilkie-sofa-250h-new-cd.jpg,f,targ,98,1.8,1,96,342.934892,0.5188675,f,8,Objects,8,26,F,R
Animals,poultry,Stimuli/Animals/poultry/poultry_05.jpg,j,between,218,2.3,1,96,344.9469686,0.5057143,j,8,Objects,8,26,F,R
Objects,abacus,Stimuli/Objects/abacus/ab52.jpg,j,within,128,2.3,1,96,347.4591409,0.5855647,j,8,Objects,8,26,F,R
Objects,ceilingfan,Stimuli/Objects/ceilingfan/cc2848e5-1f8e-49af-94b0-8c4d3ea0f488_300.jpg,f,targ,98,1.8,1,96,349.9690879,0.5796098,f,8,Objects,8,26,F,R
Objects,bongo,Stimuli/Objects/bongo/26390697.thl.jpg,j,within,128,2.3,1,96,351.9815869,0.5311406,j,8,Objects,8,26,F,R
Objects,binoculars,Stimuli/Objects/binoculars/LEUPOLD 8X42 MESA BINOCULARS.jpg,j,within,128,1.8,1,96,354.4936091,0.4911358,j,8,Objects,8,26,F,R
Objects,hat,Stimuli/Objects/hat/JS370.jpg,j,within,128,2.3,1,96,356.5045696,0.5161455,j,8,Objects,8,26,F,R
Objects,bongo,Stimuli/Objects/bongo/ABONGO9.jpg,j,within,128,1.8,1,96,359.0159822,0.5086912,j,8,Objects,8,26,F,R
Objects,handbag,Stimuli/Objects/handbag/APURSE52.jpg,j,within,128,2.3,1,96,361.0285324,0.5481449,j,8,Objects,8,26,F,R
Animals,panthera,Stimuli/Animals/panthera/panthera_14.jpg,j,between,218,2.3,1,96,363.5398918,0.5127662,j,8,Objects,8,26,F,R
Objects,bell,Stimuli/Objects/bell/ABELL2.jpg,j,within,128,1.8,1,96,366.0512989,0.5653861,j,8,Objects,8,26,F,R
Animals,beast,Stimuli/Animals/beast/beast_02.jpg,j,between,218,2.3,1,96,368.0629728,0.4249106,j,8,Objects,8,26,F,R
Objects,camcorder,Stimuli/Objects/camcorder/HDRFX1 Camcorder.jpg,j,within,128,2.3,1,96,370.5744222,0.4212641,j,8,Objects,8,26,F,R
Animals,horse,Stimuli/Animals/horse/horse_15.jpg,j,between,218,1.8,1,96,373.0860602,0.4457921,j,8,Objects,8,26,F,R
Objects,kayak,Stimuli/Objects/kayak/stearns-pivot-ww-400.jpg,j,within,128,2.3,1,96,375.0976829,0.398035,j,8,Objects,8,26,F,R
Objects,motorcycle,Stimuli/Objects/motorcycle/motorcycle45364t4t.jpg,j,within,128,1.8,1,96,377.6103072,0.5694494,j,8,Objects,8,26,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_11.jpg,j,between,218,1.8,1,96,379.6222718,0.4455942,j,8,Objects,8,26,F,R
Animals,spider,Stimuli/Animals/spider/spider_06.jpg,j,between,218,1.8,1,96,381.6334113,0.4223284,j,8,Objects,8,26,F,R
Objects,spoon,Stimuli/Objects/spoon/720-1.jpg,j,within,128,1.8,1,96,383.6437401,0.4599587,j,8,Objects,8,26,F,R
Objects,ceilingfan,Stimuli/Objects/ceilingfan/cc2848e5-1f8e-49af-94b0-8c4d3ea0f488_300.jpg,f,targ,98,1.8,1,96,385.6535344,0.5621715,f,8,Objects,8,26,F,R
Objects,dumbbell,Stimuli/Objects/dumbbell/dumbell10.jpg,f,targ,98,1.8,1,96,387.6634924,0.5481755,f,8,Objects,8,26,F,R
Objects,phone,Stimuli/Objects/phone/26377754.thl.jpg,j,within,128,2.3,1,96,389.6755872,0.5671158,j,8,Objects,8,26,F,R
Objects,mp3player,Stimuli/Objects/mp3player/5621_1fgr.jpg,f,targ,98,1.8,1,96,392.1843246,0.5503703,f,8,Objects,8,26,F,R
Animals,hoofed,Stimuli/Animals/hoofed/hoofed_14.jpg,j,between,218,1.8,1,96,394.1955562,0.4391907,j,8,Objects,8,26,F,R
Objects,camcorder,Stimuli/Objects/camcorder/sony-HDR-HC3-camcorder.jpg,j,between,228,1.8,1,96,506.8555803,0.5979526,j,8,Animals,8,26,F,R
Objects,phone,Stimuli/Objects/phone/26379320.thl.jpg,j,between,228,1.8,1,96,508.8670574,0.4704563,j,8,Animals,8,26,F,R
Animals,dragonfly,Stimuli/Animals/dragonfly/dragonfly_15.jpg,f,targ,98,1.8,1,96,510.8754496,0.6103205,f,8,Animals,8,26,F,R
Objects,spoon,Stimuli/Objects/spoon/cuilllercuiller.jpg,j,between,228,2.3,1,96,512.8860445,0.4635567,j,8,Animals,8,26,F,R
Objects,kayak,Stimuli/Objects/kayak/kayak_complet_19.jpg,j,between,228,2.3,1,96,515.396077,0.5254617,j,8,Animals,8,26,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_07.jpg,j,within,118,2.3,1,96,517.9068636,0.6027267,j,8,Animals,8,26,F,R
Animals,cow,Stimuli/Animals/cow/cow_16.jpg,f,targ,98,1.8,1,96,520.416158,0.5774529,f,8,Animals,8,26,F,R
Animals,deer,Stimuli/Animals/deer/deer_08.jpg,f,targ,98,2.3,1,96,522.4252706,0.6124859,f,8,Animals,8,26,F,R
Animals,crustacea,Stimuli/Animals/crustacea/crustacea_03.jpg,f,targ,98,2.3,1,96,524.9341175,0.562523,f,8,Animals,8,26,F,R
Animals,horse,Stimuli/Animals/horse/horse_06.jpg,j,within,118,2.3,1,96,527.4443014,0.576311,j,8,Animals,8,26,F,R
Animals,panthera,Stimuli/Animals/panthera/panthera_06.jpg,j,within,118,1.8,1,96,529.9548321,0.525792,j,8,Animals,8,26,F,R
Animals,poultry,Stimuli/Animals/poultry/poultry_03.jpg,j,within,118,1.8,1,96,531.9668625,0.509816,j,8,Animals,8,26,F,R
Animals,beast,Stimuli/Animals/beast/beast_14.jpg,j,within,118,2.3,1,96,533.9780959,0.6466859,j,8,Animals,8,26,F,R
Animals,fish,Stimuli/Animals/fish/fish_09.jpg,f,targ,98,2.3,1,96,536.4875842,0.5210527,f,8,Animals,8,26,F,R
Objects,camcorder,Stimuli/Objects/camcorder/aiptek_pocketdv_8900_camcorder.jpg,j,between,228,1.8,1,96,538.9984859,0.5262249,j,8,Animals,8,26,F,R
Objects,hat,Stimuli/Objects/hat/ABLUEHAT.jpg,j,between,228,2.3,1,96,541.0096852,0.4949487,j,8,Animals,8,26,F,R
Animals,spider,Stimuli/Animals/spider/Spider_16.jpg,j,within,118,1.8,1,96,543.5205973,0.4999882,j,8,Animals,8,26,F,R
Animals,horse,Stimuli/Animals/horse/horse_10.jpg,j,within,118,2.3,1,96,545.5320071,0.6515897,j,8,Animals,8,26,F,R
Objects,bell,Stimuli/Objects/bell/ABELL.jpg,j,between,228,2.3,1,96,548.0435255,0.5041168,j,8,Animals,8,26,F,R
Animals,sheep_alpaca,Stimuli/Animals/sheep_alpaca/sheep_05.jpg,j,within,118,1.8,1,96,550.5535789,0.6060407,j,8,Animals,8,26,F,R
Objects,lamp,Stimuli/Objects/lamp/ALAMP38.jpg,j,between,228,1.8,1,96,552.5642011,0.4634392,j,8,Animals,8,26,F,R
Animals,beast,Stimuli/Animals/beast/beast_06.jpg,j,within,118,2.3,1,96,554.5749806,0.500572,j,8,Animals,8,26,F,R
Animals,dog,Stimuli/Animals/dog/dog_12.jpg,j,within,118,2.3,1,96,557.0850641,0.5265435,j,8,Animals,8,26,F,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_14.jpg,j,within,118,1.8,1,96,559.5957921,0.5679583,j,8,Animals,8,26,F,R
Animals,bird,Stimuli/Animals/bird/bird_10.jpg,j,within,118,1.8,1,96,561.6071374,0.4964392,j,8,Animals,8,26,F,R
Objects,abacus,Stimuli/Objects/abacus/Soroban.JPG,j,between,228,1.8,1,96,563.6162825,0.507311,j,8,Animals,8,26,F,R
Animals,poultry,Stimuli/Animals/poultry/poultry_06.jpg,j,within,118,2.3,1,96,565.6275176,0.4680326,j,8,Animals,8,26,F,R
Objects,pitcher,Stimuli/Objects/pitcher/Apitcher66.jpg,j,between,228,2.3,1,96,568.1381798,0.3414286,j,8,Animals,8,26,F,R
Animals,crustacea,Stimuli/Animals/crustacea/crustacea_03.jpg,f,targ,98,1.8,1,96,570.6471597,0.5874112,f,8,Animals,8,26,F,R
Animals,insect,Stimuli/Animals/insect/insect_09.jpg,j,within,118,2.3,1,96,572.6586775,0.4558692,j,8,Animals,8,26,F,R
Animals,rat,Stimuli/Animals/rat/rat_07.jpg,f,targ,98,1.8,1,96,575.168121,0.6064276,f,8,Animals,8,26,F,R
Objects,bell,Stimuli/Objects/bell/22863204.thl.jpg,j,between,228,2.3,1,96,577.1812039,0.4853827,j,8,Animals,8,26,F,R
Animals,spider,Stimuli/Animals/spider/spider_05.jpg,j,within,118,2.3,1,96,579.691952,0.5625417,j,8,Animals,8,26,F,R
Animals,hoofed,Stimuli/Animals/hoofed/hoofed_11.jpg,j,within,118,2.3,1,96,582.2033482,0.5592133,j,8,Animals,8,26,F,R
Animals,cow,Stimuli/Animals/cow/cow_16.jpg,f,targ,98,1.8,1,96,584.7111376,0.5153826,f,8,Animals,8,26,F,R
Objects,spoon,Stimuli/Objects/spoon/xsaltspoon6.jpg,j,between,228,1.8,1,96,586.7213545,0.4851573,j,8,Animals,8,26,F,R
Objects,binoculars,Stimuli/Objects/binoculars/Abinoculars10.jpg,j,between,228,1.8,1,96,588.7306754,0.5518724,j,8,Animals,8,26,F,R
Objects,motorcycle,Stimuli/Objects/motorcycle/motorcycle30.jpg,j,between,228,1.8,1,96,590.7426011,0.4750149,j,8,Animals,8,26,F,R
Animals,fish,Stimuli/Animals/fish/fish_09.jpg,f,targ,98,2.3,1,96,592.7512691,0.5543801,f,8,Animals,8,26,F,R
Animals,dog,Stimuli/Animals/dog/dog_09.jpg,j,within,118,2.3,1,96,595.2609983,0.6005311,j,8,Animals,8,26,F,R
Animals,turtle,Stimuli/Animals/turtle/turtle_08.jpg,f,targ,98,2.3,1,96,597.7701205,0.5835449,f,8,Animals,8,26,F,R
Objects,phone,Stimuli/Objects/phone/22831140.thl.jpg,j,between,228,1.8,1,96,600.2797129,0.4938516,j,8,Animals,8,26,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_14.jpg,f,targ,98,1.8,1,96,602.2900862,0.7195165,f,8,Animals,8,26,F,R
Objects,abacus,Stimuli/Objects/abacus/ab44.jpg,j,between,228,2.3,1,96,604.3021056,0.4274745,j,8,Animals,8,26,F,R
Objects,boot,Stimuli/Objects/boot/jungle_boot.jpg,j,between,228,1.8,1,96,606.8137561,0.4520177,j,8,Animals,8,26,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_06.jpg,j,within,118,2.3,1,96,608.8241498,0.4933455,j,8,Animals,8,26,F,R
Animals,hoofed,Stimuli/Animals/hoofed/hoofed_01.jpg,j,within,118,1.8,1,96,611.3350818,0.6304347,j,8,Animals,8,26,F,R
Animals,procyon_civet,Stimuli/Animals/procyon_civet/procyon_03.jpg,j,within,118,2.3,1,96,613.347497,0.5650563,j,8,Animals,8,26,F,R
Objects,kayak,Stimuli/Objects/kayak/Akayak.jpg,j,between,228,2.3,1,96,615.8593195,0.5772182,j,8,Animals,8,26,F,R
Objects,balloon,Stimuli/Objects/balloon/Aballoon152.jpg,j,between,228,1.8,1,96,618.3698597,0.450662,j,8,Animals,8,26,F,R
Animals,suiformes,Stimuli/Animals/suiformes/suiformes_10.jpg,j,within,118,1.8,1,96,620.3823516,0.6102226,j,8,Animals,8,26,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_14.jpg,f,targ,98,1.8,1,96,622.3930657,0.6437327,f,8,Animals,8,26,F,R
Animals,marine,Stimuli/Animals/marine/marine_14.jpg,j,within,118,2.3,1,96,624.4052645,0.6793018,j,8,Animals,8,26,F,R
Objects,bongo,Stimuli/Objects/bongo/26461075.thl.jpg,j,between,228,1.8,1,96,626.9166405,0.583873,j,8,Animals,8,26,F,R
Objects,bongo,Stimuli/Objects/bongo/26390661.thl.jpg,j,between,228,1.8,1,96,628.9292975,0.5434602,j,8,Animals,8,26,F,R
Animals,procyon_civet,Stimuli/Animals/procyon_civet/procyon_12.jpg,j,within,118,1.8,1,96,630.9419136,0.5866152,j,8,Animals,8,26,F,R
Animals,panthera,Stimuli/Animals/panthera/panthera_16.jpg,j,within,118,2.3,1,96,632.9530903,0.5394361,j,8,Animals,8,26,F,R
Objects,motorcycle,Stimuli/Objects/motorcycle/speedbike.jpg,j,between,228,1.8,1,96,635.4652058,0.5664251,j,8,Animals,8,26,F,R
Objects,handbag,Stimuli/Objects/handbag/Ahandbag15.jpg,j,between,228,2.3,1,96,637.4790928,0.3524947,j,8,Animals,8,26,F,R
Objects,hat,Stimuli/Objects/hat/Aformalhat5.jpg,j,between,228,2.3,1,96,639.9907919,0.5367215,j,8,Animals,8,26,F,R
Animals,horse,Stimuli/Animals/horse/horse_17.jpg,j,within,111,2.3,1,96,929.7346737,0.4836771,j,1,Animals,8,26,F,R
Animals,primate,Stimuli/Animals/primate/primate_07.jpg,f,targ,91,1.8,1,96,932.2429727,0.5593807,f,1,Animals,8,26,F,R
Animals,dog,Stimuli/Animals/dog/dog_11.jpg,j,within,111,2.3,1,96,934.2524007,0.5339172,j,1,Animals,8,26,F,R
Animals,primate,Stimuli/Animals/primate/primate_07.jpg,f,targ,91,2.3,1,96,936.7613277,0.569069,f,1,Animals,8,26,F,R
Objects,camcorder,Stimuli/Objects/camcorder/JVC_GZ-HD7_vanity_350[2]1.jpg,j,between,221,1.8,1,96,939.2704036,0.491959,j,1,Animals,8,26,F,R
Animals,beast,Stimuli/Animals/beast/beast_16.jpg,j,within,111,2.3,1,96,941.2813749,0.5051066,j,1,Animals,8,26,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_01.jpg,j,within,111,2.3,1,96,943.790948,0.4753023,j,1,Animals,8,26,F,R
Animals,hoofed,Stimuli/Animals/hoofed/hoofed_13.jpg,j,within,111,2.3,1,96,946.3016068,0.3967539,j,1,Animals,8,26,F,R
Objects,abacus,Stimuli/Objects/abacus/ab30-1-900.jpg,j,between,221,1.8,1,96,948.8127075,0.476616,j,1,Animals,8,26,F,R
Animals,procyon_civet,Stimuli/Animals/procyon_civet/procyon_11.jpg,j,within,111,2.3,1,96,950.8245265,0.4647188,j,1,Animals,8,26,F,R
Animals,spider,Stimuli/Animals/spider/spider_12.jpg,j,within,111,2.3,1,96,953.3358747,0.6374471,j,1,Animals,8,26,F,R
Objects,phone,Stimuli/Objects/phone/ABLUPHONE.jpg,j,between,221,1.8,1,96,955.8472642,0.450018,j,1,Animals,8,26,F,R
Objects,bongo,Stimuli/Objects/bongo/26390667.thl.jpg,j,between,221,1.8,1,96,957.857452,0.4637835,j,1,Animals,8,26,F,R
Animals,procyon_civet,Stimuli/Animals/procyon_civet/procyon_15.jpg,j,within,111,1.8,1,96,959.8683773,0.4729322,j,1,Animals,8,26,F,R
Animals,hoofed,Stimuli/Animals/hoofed/hoofed_03.jpg,j,within,111,1.8,1,96,961.880064,0.4572513,j,1,Animals,8,26,F,R
Animals,primate,Stimuli/Animals/primate/primate_07.jpg,f,targ,91,2.3,1,96,963.8889075,0.5485082,f,1,Animals,8,26,F,R
Animals,primate,Stimuli/Animals/primate/primate_07.jpg,f,targ,91,2.3,1,96,966.3979646,0.5553284,f,1,Animals,8,26,F,R
Objects,spoon,Stimuli/Objects/spoon/cuillere_amuse_bouche_plate.jpg,j,between,221,2.3,1,96,968.9077763,0.5415214,j,1,Animals,8,26,F,R
Objects,kayak,Stimuli/Objects/kayak/Breeze_kayak_2.jpg,j,between,221,2.3,1,96,971.4179563,0.5064867,j,1,Animals,8,26,F,R
Animals,primate,Stimuli/Animals/primate/primate_07.jpg,f,targ,91,2.3,1,96,973.9273252,0.5770888,f,1,Animals,8,26,F,R
Animals,bird,Stimuli/Animals/bird/bird_04.jpg,j,within,111,1.8,1,96,976.4381532,0.5222073,j,1,Animals,8,26,F,R
Objects,handbag,Stimuli/Objects/handbag/stingray-leather-hobo-handbag-1.jpg,j,between,221,2.3,1,96,978.4489162,0.5674456,j,1,Animals,8,26,F,R
Animals,primate,Stimuli/Animals/primate/primate_07.jpg,f,targ,91,1.8,1,96,980.9580816,0.5582075,f,1,Animals,8,26,F,R
Objects,bell,Stimuli/Objects/bell/26422101.thl.jpg,j,between,221,2.3,1,96,982.9682872,0.4680337,j,1,Animals,8,26,F,R
Animals,marine,Stimuli/Animals/marine/marine_13.jpg,j,within,111,2.3,1,96,985.4776618,0.5505989,j,1,Animals,8,26,F,R
Objects,bongo,Stimuli/Objects/bongo/ABONGO6.jpg,j,between,221,1.8,1,96,987.9886226,0.4756559,j,1,Animals,8,26,F,R
Objects,motorcycle,Stimuli/Objects/motorcycle/motorcycle35.jpg,j,between,221,1.8,1,96,989.9997717,0.5284809,j,1,Animals,8,26,F,R
Animals,wolf,Stimuli/Animals/wolf/wolf_08.jpg,j,within,111,2.3,1,96,992.0117952,0.5595527,j,1,Animals,8,26,F,R
Objects,kayak,Stimuli/Objects/kayak/96610_09.jpg,j,between,221,2.3,1,96,994.5226869,0.4327582,j,1,Animals,8,26,F,R
Objects,camcorder,Stimuli/Objects/camcorder/Camcorder.jpg,j,between,221,1.8,1,96,997.0331547,0.3620983,j,1,Animals,8,26,F,R
Animals,insect,Stimuli/Animals/insect/insect_01.jpg,j,within,111,2.3,1,96,999.0430228,0.496253,j,1,Animals,8,26,F,R
Animals,poultry,Stimuli/Animals/poultry/poultry_17.jpg,j,within,111,2.3,1,96,1001.553432,0.4298176,j,1,Animals,8,26,F,R
Animals,primate,Stimuli/Animals/primate/primate_07.jpg,f,targ,91,1.8,1,96,1004.062578,0.5207005,f,1,Animals,8,26,F,R
Animals,poultry,Stimuli/Animals/poultry/poultry_02.jpg,j,within,111,1.8,1,96,1006.073801,0.3894381,j,1,Animals,8,26,F,R
Objects,spoon,Stimuli/Objects/spoon/cuillere.jpg,j,between,221,1.8,1,96,1008.083035,0.4522115,j,1,Animals,8,26,F,R
Animals,beast,Stimuli/Animals/beast/beast_13.jpg,j,within,111,2.3,1,96,1010.092817,0.3624354,j,1,Animals,8,26,F,R
Animals,primate,Stimuli/Animals/primate/primate_07.jpg,f,targ,91,1.8,1,96,1012.602746,0.5605311,f,1,Animals,8,26,F,R
Objects,abacus,Stimuli/Objects/abacus/bg-abacus.jpg,j,between,221,2.3,1,96,1014.614615,0.4596624,j,1,Animals,8,26,F,R
Animals,primate,Stimuli/Animals/primate/primate_07.jpg,f,targ,91,2.3,1,96,1017.123452,0.6508196,f,1,Animals,8,26,F,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_03.jpg,j,within,111,1.8,1,96,1019.634235,0.5200462,j,1,Animals,8,26,F,R
Animals,panthera,Stimuli/Animals/panthera/panthera_02.jpg,j,within,111,2.3,1,96,1021.644162,0.4981181,j,1,Animals,8,26,F,R
Animals,panthera,Stimuli/Animals/panthera/panthera_05.jpg,j,within,111,1.8,1,96,1024.15465,0.5316205,j,1,Animals,8,26,F,R
Animals,primate,Stimuli/Animals/primate/primate_07.jpg,f,targ,91,1.8,1,96,1026.1644,0.5538891,f,1,Animals,8,26,F,R
Animals,primate,Stimuli/Animals/primate/primate_07.jpg,f,targ,91,1.8,1,96,1028.174073,0.4442584,f,1,Animals,8,26,F,R
Animals,sheep_alpaca,Stimuli/Animals/sheep_alpaca/sheep_15.jpg,j,within,111,1.8,1,96,1030.184185,0.5461138,j,1,Animals,8,26,F,R
Objects,boot,Stimuli/Objects/boot/35311865.thl.jpg,j,between,221,1.8,1,96,1032.194907,0.5834619,j,1,Animals,8,26,F,R
Animals,suiformes,Stimuli/Animals/suiformes/suiformes_05.jpg,j,within,111,1.8,1,96,1034.205556,0.5167349,j,1,Animals,8,26,F,R
Objects,balloon,Stimuli/Objects/balloon/Aballoon138.jpg,j,between,221,1.8,1,96,1036.216033,0.4582064,j,1,Animals,8,26,F,R
Objects,hat,Stimuli/Objects/hat/Acasualhat5.jpg,j,between,221,2.3,1,96,1038.227299,0.481954,j,1,Animals,8,26,F,R
Objects,bell,Stimuli/Objects/bell/ABELL32.jpg,j,between,221,2.3,1,96,1040.737123,0.4481895,j,1,Animals,8,26,F,R
Animals,primate,Stimuli/Animals/primate/primate_07.jpg,f,targ,91,1.8,1,96,1043.245815,0.5274332,f,1,Animals,8,26,F,R
Animals,horse,Stimuli/Animals/horse/horse_07.jpg,j,within,111,2.3,1,96,1045.256018,0.4492663,j,1,Animals,8,26,F,R
Objects,binoculars,Stimuli/Objects/binoculars/necessities_7.jpg,j,between,221,1.8,1,96,1047.766411,0.4028416,j,1,Animals,8,26,F,R
Objects,phone,Stimuli/Objects/phone/26378886.thl.jpg,j,between,221,1.8,1,96,1049.777336,0.4039188,j,1,Animals,8,26,F,R
Objects,hat,Stimuli/Objects/hat/AFISHHAT2.jpg,j,between,221,2.3,1,96,1051.788927,0.4963447,j,1,Animals,8,26,F,R
Objects,motorcycle,Stimuli/Objects/motorcycle/motorcycle40.jpg,j,between,221,1.8,1,96,1054.299023,0.3902561,j,1,Animals,8,26,F,R
Objects,pitcher,Stimuli/Objects/pitcher/Apitcher12.jpg,j,between,221,2.3,1,96,1056.310316,0.3628541,j,1,Animals,8,26,F,R
Animals,dog,Stimuli/Animals/dog/dog_05.jpg,j,within,111,2.3,1,96,1058.821796,0.5146016,j,1,Animals,8,26,F,R
Objects,lamp,Stimuli/Objects/lamp/Alamp96.jpg,j,between,221,1.8,1,96,1061.333634,0.470643,j,1,Animals,8,26,F,R
Animals,spider,Stimuli/Animals/spider/spider_09.jpg,j,within,111,1.8,1,96,1063.345065,0.4632944,j,1,Animals,8,26,F,R
Animals,horse,Stimuli/Animals/horse/horse_01.jpg,j,between,211,1.8,1,96,1089.645192,0.4222682,j,1,Objects,8,26,F,R
Objects,motorcycle,Stimuli/Objects/motorcycle/2005-Buell-FireboltXB12R.jpg,j,within,121,2.3,1,96,1091.655424,0.3997982,j,1,Objects,8,26,F,R
Objects,motorcycle,Stimuli/Objects/motorcycle/motorcycle17.jpg,j,within,121,1.8,1,96,1094.167418,0.4557932,j,1,Objects,8,26,F,R
Animals,spider,Stimuli/Animals/spider/spider_02.jpg,j,between,211,1.8,1,96,1096.178111,0.4210189,j,1,Objects,8,26,F,R
Animals,panthera,Stimuli/Animals/panthera/panthera_09.jpg,j,between,211,2.3,1,96,1098.188076,0.3270884,j,1,Objects,8,26,F,R
Objects,bed,Stimuli/Objects/bed/51442C3RKNL._AA262_.jpg,f,targ,91,2.3,1,96,1100.697535,0.5657881,f,1,Objects,8,26,F,R
Objects,bongo,Stimuli/Objects/bongo/ABONGO22.jpg,j,within,121,2.3,1,96,1103.207366,0.5351139,j,1,Objects,8,26,F,R
Objects,bed,Stimuli/Objects/bed/51442C3RKNL._AA262_.jpg,f,targ,91,2.3,1,96,1105.716156,0.5740223,f,1,Objects,8,26,F,R
Objects,camcorder,Stimuli/Objects/camcorder/Style-DV3.jpg,j,within,121,2.3,1,96,1108.224984,0.3332202,j,1,Objects,8,26,F,R
Objects,kayak,Stimuli/Objects/kayak/p3203626dt.jpg,j,within,121,2.3,1,96,1110.736995,0.4892381,j,1,Objects,8,26,F,R
Animals,beast,Stimuli/Animals/beast/beast_01.jpg,j,between,211,1.8,1,96,1113.246584,0.5036687,j,1,Objects,8,26,F,R
Animals,insect,Stimuli/Animals/insect/insect_08.jpg,j,between,211,2.3,1,96,1115.258546,0.5676131,j,1,Objects,8,26,F,R
Animals,bird,Stimuli/Animals/bird/bird_01.jpg,j,between,211,1.8,1,96,1117.769325,0.5009653,j,1,Objects,8,26,F,R
Objects,bell,Stimuli/Objects/bell/ABELL24.jpg,j,within,121,1.8,1,96,1119.781182,0.4570096,j,1,Objects,8,26,F,R
